date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:31:57	2589/2589	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202020%2005:31:59%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fanniversary%2Fassorted-inos-cake%2F&format=xml	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embed59b8	(from https://inoscuisine.com/products-page/anniversary/assorted-inos-cake/)
12:31:59	384382/384382	---M--	200	added ('OK')	image/jpeg	etag:%225dd7e-5292914fbd680%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos110.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos110.jpg	(from https://inoscuisine.com/products-page/anniversary/assorted-inos-cake/)
12:32:00	344457/344457	---M--	200	added ('OK')	image/jpeg	etag:%2254189-5292915d17600%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos116.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos116.jpg	(from https://inoscuisine.com/products-page/anniversary/assorted-inos-cake/)
12:32:00	292289/292289	---M--	200	added ('OK')	image/jpeg	etag:%22475c1-5292915946d00%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos114.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos114.jpg	(from https://inoscuisine.com/products-page/anniversary/assorted-inos-cake/)
12:32:01	289889/289889	---M--	200	added ('OK')	image/jpeg	etag:%2246c61-52929164b8800%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos121.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos121.jpg	(from https://inoscuisine.com/products-page/anniversary/assorted-inos-cake/)
12:32:02	285894/285894	---M--	200	added ('OK')	image/jpeg	etag:%2245cc6-5292916a71580%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos123.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos123.jpg	(from https://inoscuisine.com/products-page/anniversary/assorted-inos-cake/)
12:32:03	2473/2473	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202020%2005:32:05%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fanniversary%2Fassorted-inos-pudding%2F	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embed3929.json	(from https://inoscuisine.com/products-page/anniversary/assorted-inos-pudding/)
12:32:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202020%2005:32:05%20GMT	https://inoscuisine.com/?p=248	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/indexcf9a.html	(from https://inoscuisine.com/products-page/anniversary/assorted-inos-pudding/)
12:32:04	2604/2604	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202020%2005:32:06%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fanniversary%2Fassorted-inos-pudding%2F&format=xml	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embedd73b	(from https://inoscuisine.com/products-page/anniversary/assorted-inos-pudding/)
12:32:05	420187/420187	---M--	200	added ('OK')	image/jpeg	etag:%226695b-5292915d17600%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos117.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos117.jpg	(from https://inoscuisine.com/products-page/anniversary/assorted-inos-pudding/)
12:32:06	283983/283983	---M--	200	added ('OK')	image/jpeg	etag:%224554f-5292915effa80%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos118.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos118.jpg	(from https://inoscuisine.com/products-page/anniversary/assorted-inos-pudding/)
12:32:07	301163/301163	---M--	200	added ('OK')	image/jpeg	etag:%224986b-5292914a04900%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos108.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos108.jpg	(from https://inoscuisine.com/products-page/anniversary/assorted-inos-pudding/)
12:32:07	2453/2453	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202020%2005:32:09%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fanniversary%2Fpraline-chocolate%2F	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embedf6fe.json	(from https://inoscuisine.com/products-page/anniversary/praline-chocolate/)
12:32:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202020%2005:32:09%20GMT	https://inoscuisine.com/?p=219	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/index50f6.html	(from https://inoscuisine.com/products-page/anniversary/praline-chocolate/)
12:32:08	2584/2584	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202020%2005:32:10%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fanniversary%2Fpraline-chocolate%2F&format=xml	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embedaa36	(from https://inoscuisine.com/products-page/anniversary/praline-chocolate/)
12:32:09	184843/184843	---M--	200	added ('OK')	image/jpeg	etag:%222d20b-5292913caa980%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos104.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos104.jpg	(from https://inoscuisine.com/products-page/anniversary/praline-chocolate/)
12:32:10	192801/192801	---M--	200	added ('OK')	image/jpeg	etag:%222f121-529291407b280%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos105.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos105.jpg	(from https://inoscuisine.com/products-page/anniversary/praline-chocolate/)
12:32:11	271290/271290	---M--	200	added ('OK')	image/jpeg	etag:%22423ba-529291444bb80%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos106.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos106.jpg	(from https://inoscuisine.com/products-page/anniversary/praline-chocolate/)
12:32:11	2452/2452	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202020%2005:32:14%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fanniversary%2F208-2%2F	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embed1bdb.json	(from https://inoscuisine.com/products-page/anniversary/208-2/)
12:32:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202020%2005:32:14%20GMT	https://inoscuisine.com/?p=208	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/index0eba.html	(from https://inoscuisine.com/products-page/anniversary/208-2/)
12:32:12	2583/2583	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202020%2005:32:14%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fanniversary%2F208-2%2F&format=xml	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embedb2f4	(from https://inoscuisine.com/products-page/anniversary/208-2/)
12:32:14	231755/231755	---M--	200	added ('OK')	image/jpeg	etag:%223894b-5292901e90680%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos32.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos32.jpg	(from https://inoscuisine.com/products-page/anniversary/208-2/)
12:32:14	241403/241403	---M--	200	added ('OK')	image/jpeg	etag:%223aefb-5292902dd2a80%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos73.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos73.jpg	(from https://inoscuisine.com/products-page/anniversary/208-2/)
12:32:15	252468/252468	---M--	200	added ('OK')	image/jpeg	etag:%223da34-5292902bea600%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos42.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos42.jpg	(from https://inoscuisine.com/products-page/anniversary/208-2/)
12:32:16	225740/225740	---M--	200	added ('OK')	image/jpeg	etag:%22371cc-5292902260f80%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos39.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos39.jpg	(from https://inoscuisine.com/products-page/anniversary/208-2/)
12:32:17	201530/201530	---M--	200	added ('OK')	image/jpeg	etag:%223133a-5292902449400%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos40.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos40.jpg	(from https://inoscuisine.com/products-page/anniversary/208-2/)
12:32:17	2432/2432	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202020%2005:32:20%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fanniversary%2Fsirloin-steak%2F	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embed790d.json	(from https://inoscuisine.com/products-page/anniversary/sirloin-steak/)
12:32:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202020%2005:32:20%20GMT	https://inoscuisine.com/?p=197	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/index85b3.html	(from https://inoscuisine.com/products-page/anniversary/sirloin-steak/)
12:32:18	2563/2563	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202020%2005:32:20%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fanniversary%2Fsirloin-steak%2F&format=xml	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embed7769	(from https://inoscuisine.com/products-page/anniversary/sirloin-steak/)
12:32:20	235626/235626	---M--	200	added ('OK')	image/jpeg	etag:%223986a-52928f1389080%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos38.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos38.jpg	(from https://inoscuisine.com/products-page/anniversary/sirloin-steak/)
12:32:20	214318/214318	---M--	200	added ('OK')	image/jpeg	etag:%223452e-52928f1571500%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos62.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos62.jpg	(from https://inoscuisine.com/products-page/anniversary/sirloin-steak/)
12:32:21	179849/179849	---M--	200	added ('OK')	image/jpeg	etag:%222be89-52928f1941e00%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos63.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos63.jpg	(from https://inoscuisine.com/products-page/anniversary/sirloin-steak/)
12:32:22	229250/229250	---M--	200	added ('OK')	image/jpeg	etag:%2237f82-52928f1d12700%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos65.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos65.jpg	(from https://inoscuisine.com/products-page/anniversary/sirloin-steak/)
12:32:23	287457/287457	---M--	200	added ('OK')	image/jpeg	etag:%22462e1-52928f20e3000%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos67.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos67.jpg	(from https://inoscuisine.com/products-page/anniversary/sirloin-steak/)
12:32:24	299024/299024	---M--	200	added ('OK')	image/jpeg	etag:%2249010-52928f22cb480%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos68.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos68.jpg	(from https://inoscuisine.com/products-page/anniversary/sirloin-steak/)
12:32:24	225264/225264	---M--	200	added ('OK')	image/jpeg	etag:%2236ff0-52928f269bd80%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos701.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos701.jpg	(from https://inoscuisine.com/products-page/anniversary/sirloin-steak/)
12:32:25	306507/306507	---M--	200	added ('OK')	image/jpeg	etag:%224ad4b-52928f2a6c680%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos74.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos74.jpg	(from https://inoscuisine.com/products-page/anniversary/sirloin-steak/)
12:32:26	298491/298491	---M--	200	added ('OK')	image/jpeg	etag:%2248dfb-52928f2e3cf80%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos75.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos75.jpg	(from https://inoscuisine.com/products-page/anniversary/sirloin-steak/)
12:32:27	2511/2511	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202020%2005:32:29%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fanniversary%2Finos-peking-duck-specialities%2F	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embed215f.json	(from https://inoscuisine.com/products-page/anniversary/inos-peking-duck-specialities/)
12:32:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202020%2005:32:29%20GMT	https://inoscuisine.com/?p=189	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/indexa80c.html	(from https://inoscuisine.com/products-page/anniversary/inos-peking-duck-specialities/)
12:32:28	2642/2642	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202020%2005:32:30%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fanniversary%2Finos-peking-duck-specialities%2F&format=xml	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embed7a6e	(from https://inoscuisine.com/products-page/anniversary/inos-peking-duck-specialities/)
12:32:29	272149/272149	---M--	200	added ('OK')	image/jpeg	etag:%2242715-52928bb569e80%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos56.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos56.jpg	(from https://inoscuisine.com/products-page/anniversary/inos-peking-duck-specialities/)
12:32:30	274269/274269	---M--	200	added ('OK')	image/jpeg	etag:%2242f5d-52928bb199580%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos51.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos51.jpg	(from https://inoscuisine.com/products-page/anniversary/inos-peking-duck-specialities/)
12:32:30	260170/260170	---M--	200	added ('OK')	image/jpeg	etag:%223f84a-52928b654e180%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos15.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos15.jpg	(from https://inoscuisine.com/products-page/anniversary/inos-peking-duck-specialities/)
12:32:31	267151/267151	---M--	200	added ('OK')	image/jpeg	etag:%224138f-52928b44e1500%22	https://inoscuisine.com/wp-content/uploads/2016/01/inos43.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/inos43.jpg	(from https://inoscuisine.com/products-page/anniversary/inos-peking-duck-specialities/)
12:32:32	283791/283791	---M--	200	added ('OK')	image/jpeg	etag:%224548f-51d05d8080700%22	https://inoscuisine.com/wp-content/uploads/2015/08/DSCF6389.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2015/08/DSCF6389.jpg	(from https://inoscuisine.com/products-page/anniversary/inos-peking-duck-specialities/)
12:32:33	257042/257042	---M--	200	added ('OK')	image/jpeg	etag:%223ec12-51d05d4748000%22	https://inoscuisine.com/wp-content/uploads/2015/08/DSCF6390.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2015/08/DSCF6390.jpg	(from https://inoscuisine.com/products-page/anniversary/inos-peking-duck-specialities/)
12:32:34	155315/155315	---M--	200	added ('OK')	image/jpeg	etag:%2225eb3-52bcf83063500%22	https://inoscuisine.com/wp-content/uploads/2016/01/DSCF72091.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2016/01/DSCF72091.jpg	(from https://inoscuisine.com/products-page/anniversary/inos-peking-duck-specialities/)
12:32:34	2605/2605	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202020%2005:32:36%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fanniversary%2Fpremium-catering-bank-jateng-event-at-semarang%2F	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embedf03e.json	(from https://inoscuisine.com/products-page/anniversary/premium-catering-bank-jateng-event-at-semarang/)
12:32:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202020%2005:32:37%20GMT	https://inoscuisine.com/?p=177	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/indexb7c7.html	(from https://inoscuisine.com/products-page/anniversary/premium-catering-bank-jateng-event-at-semarang/)
12:32:35	2736/2736	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202020%2005:32:37%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fanniversary%2Fpremium-catering-bank-jateng-event-at-semarang%2F&format=xml	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embeddc2a	(from https://inoscuisine.com/products-page/anniversary/premium-catering-bank-jateng-event-at-semarang/)
12:32:36	265027/265027	---M--	200	added ('OK')	image/jpeg	etag:%2240b43-51d05d0e0f900%22	https://inoscuisine.com/wp-content/uploads/2015/08/DSCF6379.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2015/08/DSCF6379.jpg	(from https://inoscuisine.com/products-page/anniversary/premium-catering-bank-jateng-event-at-semarang/)
12:32:37	212086/212086	---M--	200	added ('OK')	image/jpeg	etag:%2233c76-51d05cd4d7200%22	https://inoscuisine.com/wp-content/uploads/2015/08/DSCF6364.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2015/08/DSCF6364.jpg	(from https://inoscuisine.com/products-page/anniversary/premium-catering-bank-jateng-event-at-semarang/)
12:32:38	262067/262067	---M--	200	added ('OK')	image/jpeg	etag:%223ffb3-51d05c9b9eb00%22	https://inoscuisine.com/wp-content/uploads/2015/08/DSCF6357.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2015/08/DSCF6357.jpg	(from https://inoscuisine.com/products-page/anniversary/premium-catering-bank-jateng-event-at-semarang/)
12:32:39	257604/257604	---M--	200	added ('OK')	image/jpeg	etag:%223ee44-51d05c6266400%22	https://inoscuisine.com/wp-content/uploads/2015/08/DSCF6345.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2015/08/DSCF6345.jpg	(from https://inoscuisine.com/products-page/anniversary/premium-catering-bank-jateng-event-at-semarang/)
12:32:40	231452/231452	---M--	200	added ('OK')	image/jpeg	etag:%223881c-51d05df2f1500%22	https://inoscuisine.com/wp-content/uploads/2015/08/DSCF6371.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2015/08/DSCF6371.jpg	(from https://inoscuisine.com/products-page/anniversary/premium-catering-bank-jateng-event-at-semarang/)
12:32:40	254548/254548	---M--	200	added ('OK')	image/jpeg	etag:%223e254-51d05e2c29c00%22	https://inoscuisine.com/wp-content/uploads/2015/08/DSCF6332.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2015/08/DSCF6332.jpg	(from https://inoscuisine.com/products-page/anniversary/premium-catering-bank-jateng-event-at-semarang/)
12:32:41	385054/385054	---M--	200	added ('OK')	image/jpeg	etag:%225e01e-51d05e2c29c00%22	https://inoscuisine.com/wp-content/uploads/2015/08/DSCF6336.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2015/08/DSCF6336.jpg	(from https://inoscuisine.com/products-page/anniversary/premium-catering-bank-jateng-event-at-semarang/)
12:32:42	2538/2538	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202020%2005:32:44%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fanniversary%2Fnow-we-are-at-zest-hotel-surabaya%2F	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embede169.json	(from https://inoscuisine.com/products-page/anniversary/now-we-are-at-zest-hotel-surabaya/)
12:32:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202020%2005:32:44%20GMT	https://inoscuisine.com/?p=169	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/indexff23.html	(from https://inoscuisine.com/products-page/anniversary/now-we-are-at-zest-hotel-surabaya/)
12:32:43	2669/2669	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202020%2005:32:45%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fanniversary%2Fnow-we-are-at-zest-hotel-surabaya%2F&format=xml	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embed7191	(from https://inoscuisine.com/products-page/anniversary/now-we-are-at-zest-hotel-surabaya/)
12:32:44	1891372/1891372	---M--	200	added ('OK')	image/jpeg	etag:%221cdc2c-517d678c26800%22	https://inoscuisine.com/wp-content/uploads/2015/06/menucitruzprint-01.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2015/06/menucitruzprint-01.jpg	(from https://inoscuisine.com/products-page/anniversary/now-we-are-at-zest-hotel-surabaya/)
12:32:45	157871/157871	---M--	200	added ('OK')	image/jpeg	etag:%22268af-517d678c26800%22	https://inoscuisine.com/wp-content/uploads/2015/06/swiss-belhotel.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2015/06/swiss-belhotel.jpg	(from https://inoscuisine.com/products-page/anniversary/now-we-are-at-zest-hotel-surabaya/)
12:32:45	32796/32796	---M--	200	added ('OK')	image/jpeg	etag:%22801c-517d678c26800%22	https://inoscuisine.com/wp-content/uploads/2015/06/mpytdrywr36jnsjekdku.jpeg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2015/06/mpytdrywr36jnsjekdku.jpg	(from https://inoscuisine.com/products-page/anniversary/now-we-are-at-zest-hotel-surabaya/)
12:32:46	2597/2597	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202020%2005:32:48%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fcuisine%2Fbeef-paillard-with-cafe-de-paris-butter%2F	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embed7628.json	(from https://inoscuisine.com/products-page/cuisine/beef-paillard-with-cafe-de-paris-butter/)
12:32:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202020%2005:32:48%20GMT	https://inoscuisine.com/?p=142	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/indexee5b.html	(from https://inoscuisine.com/products-page/cuisine/beef-paillard-with-cafe-de-paris-butter/)
12:32:47	2728/2728	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202020%2005:32:49%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fcuisine%2Fbeef-paillard-with-cafe-de-paris-butter%2F&format=xml	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embed3fb7	(from https://inoscuisine.com/products-page/cuisine/beef-paillard-with-cafe-de-paris-butter/)
12:32:48	57821/57821	---M--	200	added ('OK')	image/jpeg	etag:%22e1dd-5157af9852800%22	https://inoscuisine.com/wp-content/uploads/2015/05/viande-bovine-paillard-avec-beurre-cafe-de-paris.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2015/05/viande-bovine-paillard-avec-beurre-cafe-de-paris.jpg	(from https://inoscuisine.com/products-page/cuisine/beef-paillard-with-cafe-de-paris-butter/)
12:32:48	2598/2598	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202020%2005:32:51%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fcuisine%2Froast-lamb-cutlet-with-herbs-provencale%2F	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embedfad0.json	(from https://inoscuisine.com/products-page/cuisine/roast-lamb-cutlet-with-herbs-provencale/)
12:32:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202020%2005:32:51%20GMT	https://inoscuisine.com/?p=139	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/indexb4d2.html	(from https://inoscuisine.com/products-page/cuisine/roast-lamb-cutlet-with-herbs-provencale/)
12:32:49	2729/2729	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202020%2005:32:51%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fcuisine%2Froast-lamb-cutlet-with-herbs-provencale%2F&format=xml	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embed9b62	(from https://inoscuisine.com/products-page/cuisine/roast-lamb-cutlet-with-herbs-provencale/)
12:32:51	276832/276832	---M--	200	added ('OK')	image/jpeg	etag:%2243960-5157af9852800%22	https://inoscuisine.com/wp-content/uploads/2015/05/tumblr_mjc5c2RbpR1s773u2o1_r1_1280-1.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2015/05/tumblr_mjc5c2RbpR1s773u2o1_r1_1280-1.jpg	(from https://inoscuisine.com/products-page/cuisine/roast-lamb-cutlet-with-herbs-provencale/)
